company_id,company_name,num_laid_off,pct_laid_off,industry,office,country_code,country,region,continent,date_announced,year,quarter,month,weekday,week,stage,mn_raised_dollar,source
2700,Wonolo,46,0.13,Recruiting,SF Bay Area,USA,United States,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Series C,52,https://www.bizjournals.com/sanfrancisco/news/2020/04/01/wonolo-cuts-workforce-amid-covid-19-outbreak.html
923,Flymya,200,0.33,Travel,Yangon,MMR,Myanmar,South-eastern Asia,Asia,2020-04-01,2020,Q2,4,Wednesday,14,Unknown,NA,https://www.techinasia.com/myanmar-travel-startup-lays-staff-bookings-drop
1375,Le Tote,NA,0.5,Retail,SF Bay Area,USA,United States,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Series C,62,https://footwearnews.com/2020/business/retail/lord-taylor-mass-layoffs-president-resigns-out-of-business-1202961340/
1400,Levelset,NA,NA,Construction,New Orleans,USA,United States,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Series C,46,LinkedIn
2134,Sensibill,17,0.2,Finance,Toronto,CAN,Canada,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Series B,50,https://betakit.com/following-layoffs-sensibill-secures-5-million-in-debt-financing/
1195,Incredible Health,9,0.4,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Series A,15,https://www.statnews.com/2020/04/07/coronavirus-related-layoffs-hit-health-tech-startups/
142,Aqua Security,24,0.09,Security,Tel Aviv,ISR,Israel,Western Asia,Asia,2020-04-01,2020,Q2,4,Wednesday,14,Series C,100,https://www.bizjournals.com/boston/news/2020/04/02/cybersecurity-company-lays-off-workers-via-zoom.html
1821,Pebblepost,NA,0.6,Marketing,New York City,USA,United States,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Series C,81,LinkedIn
758,Earnin,50,0.2,Finance,SF Bay Area,USA,United States,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Series C,190,LinkedIn
324,Booksy,200,NA,Consumer,SF Bay Area,USA,United States,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Series B,48,LinkedIn
2686,WhyHotel,NA,0.5,Travel,Washington D.C.,USA,United States,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Series B,33,https://technical.ly/dc/2020/04/02/whyhotel-layoffs-operational-changes-hospitality-covid19-coronavirus/
29,Acko,45,0.09,Finance,Mumbai,IND,India,Southern Asia,Asia,2020-04-01,2020,Q2,4,Wednesday,14,Unknown,143,https://entrackr.com/2020/04/exclusive-acko-insurance-layoff/
1803,PatientPop,100,0.2,Healthcare,Los Angeles,USA,United States,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Series B,75,LinkedIn
1587,Moovel,28,0.37,Transportation,Portland,USA,United States,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Unknown,NA,https://www.oregonlive.com/silicon-forest/2020/04/transit-tech-company-moovel-says-second-round-of-portland-layoffs-will-reduce-staff-nearly-40.html
1787,Pana,18,NA,Travel,Denver,USA,United States,Northern America,North America,2020-04-01,2020,Q2,4,Wednesday,14,Series A,11,https://businessden.com/2020/04/01/business-travel-startup-pana-cuts-18-employees/
2698,Wonder,NA,NA,Other,New York City,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Unknown,NA,https://layoffs.fyi/list/wonder/
775,eGym,100,0.25,Fitness,Munich,DEU,Germany,Western Europe,Europe,2020-04-02,2020,Q2,4,Thursday,14,Series D,109,https://www.tz.de/muenchen/stadt/muenchen-ort29098/corona-muenchen-kuendigung-video-videocall-start-up-mitarbeiter-erklaerung-firma-13637702.html
413,Capillary,NA,NA,Retail,Bengaluru,IND,India,Southern Asia,Asia,2020-04-02,2020,Q2,4,Thursday,14,Private Equity,102,https://inc42.com/buzz/startupsvscovid19-startups-choose-layoffs-to-keep-businesses-running/
1569,Modsy,NA,NA,Retail,SF Bay Area,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series C,70,https://techcrunch.com/2020/04/02/modsy-confirms-layoffs-10-months-after-announcing-its-37m-series-c/
2103,Sauce Labs,30,0.15,Infrastructure,SF Bay Area,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Unknown,151,LinkedIn
1264,Jobcase,39,0.2,Recruiting,Boston,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Private Equity,118,LinkedIn
756,Dynamic Signal,35,0.19,HR,SF Bay Area,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series E,114,LinkedIn
2632,Voi,100,NA,Transportation,Stockholm,SWE,Sweden,Northern Europe,Europe,2020-04-02,2020,Q2,4,Thursday,14,Series B,167,https://www.businessinsider.com/scooter-startup-voi-layoffs-furloughs-staff-covid-19-2020-4
2413,The Predictive Index,59,0.25,HR,Boston,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Acquired,65,https://layoffs.fyi/2020/04/06/the-predictive-index-lays-off-59-employees
591,Copper,35,NA,Marketing,SF Bay Area,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series C,102,LinkedIn
2424,ThirdLove,65,0.3,Retail,SF Bay Area,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series B,68,https://www.businessinsider.com/victorias-secret-challenger-thirdlove-sees-layoffs-due-to-coronavirus-2020-4
1305,Katerra,240,0.03,Construction,SF Bay Area,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series D,1200,https://www.constructiondive.com/news/katerra-ceos-salary-cut-to-0-amid-layoffs-operation-shutdowns/575460/
2409,The Modist,NA,1,Retail,Dubai,ARE,United Arab Emirates,Western Asia,Asia,2020-04-02,2020,Q2,4,Thursday,14,Unknown,NA,https://www.menabytes.com/the-modist-shuts-down/
2048,Ritual,196,0.54,Food,Toronto,CAN,Canada,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series C,112,https://layoffs.fyi/2020/04/02/ritual-lays-off-196-employees-due-to-covid-19-impact-on-restaurants/
508,ClassPass,154,0.22,Fitness,New York City,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series E,549,https://layoffs.fyi/2020/04/03/classpass-laid-off-or-furloughed-half-its-staff/
172,Atlanta Tech Village,NA,0.5,Real Estate,Atlanta,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Unknown,NA,https://www.bizjournals.com/atlanta/news/2020/04/02/atlanta-tech-village-lays-off-half-of-its-staff.html
1202,Industrious,90,0.2,Real Estate,New York City,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series D,222,https://commercialobserver.com/2020/04/industrious-cuts-a-third-of-its-workforce/
7,1stdibs,70,0.17,Retail,New York City,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series D,253,https://twitter.com/eringriffith/status/1246147841350762497
1369,Latch,60,NA,Security,New York City,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series B,152,LinkedIn
1223,Instamojo,6,0.06,Finance,Bengaluru,IND,India,Southern Asia,Asia,2020-04-02,2020,Q2,4,Thursday,14,Unknown,8,https://www.business-standard.com/article/companies/covid-19-crisis-consumer-internet-start-ups-brace-for-salary-cuts-layoffs-120040101707_1.html
2496,TripleLift,23,0.07,Marketing,New York City,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series B,16,https://www.adweek.com/programmatic/triplelift-confirms-staff-salary-cuts-amid-wave-of-industry-austerity/
893,FiscalNote,30,NA,Media,Washington D.C.,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series D,50,https://www.adweek.com/digital/dozens-fired-at-cq-roll-publication-known-for-reporting-inside-washington/
1551,MindBody,700,0.35,Fitness,San Luis Obispo,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Post-IPO,114,https://www.sanluisobispo.com/news/business/article241730706.html
1156,Humu,26,NA,HR,SF Bay Area,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series B,40,https://www.bloomberg.com/news/articles/2020-04-02/humu-a-startup-run-by-former-google-hr-boss-cuts-jobs
2349,Synergysuite,5,0.07,Food,Salt Lake City,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Series A,6,https://www.linkedin.com/feed/update/urn:li:activity:6651167936918753280?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6651167936918753280%2C6651190820756172801%29
544,Coding Dojo,7,0.07,Education,Seattle,USA,United States,Northern America,North America,2020-04-02,2020,Q2,4,Thursday,14,Unknown,2,https://www.geekwire.com/2020/engineering-bootcamp-coding-dojo-cuts-jobs-launches-volunteer-program-help-small-businesses/
2164,Shuttl,40,NA,Transportation,New Delhi,IND,India,Southern Asia,Asia,2020-04-02,2020,Q2,4,Thursday,14,Series C,122,https://inc42.com/buzz/startupsvscovid19-startups-choose-layoffs-to-keep-businesses-running/
108,Anagram,17,NA,Healthcare,Los Angeles,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series A,14,https://www.statnews.com/2020/04/07/coronavirus-related-layoffs-hit-health-tech-startups/
1731,Opencare,18,0.25,Healthcare,Toronto,CAN,Canada,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series A,24,https://betakit.com/opencare-lays-off-one-quarter-of-staff-as-it-prepares-to-weather-the-storm-of-covid-19/
199,Avantage Entertainment,5,0.2,Media,Minneapolis,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Unknown,NA,https://www.bizjournals.com/twincities/news/2020/04/03/minnesota-tech-firms-used-to-growth-slam-on-hiring.html
89,AllyO,NA,NA,HR,SF Bay Area,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series B,64,LinkedIn
2592,Velodyne Lidar,140,NA,Transportation,SF Bay Area,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Unknown,225,https://www.bloomberg.com/news/articles/2020-04-04/silicon-valley-startup-firings-over-virus-face-early-court-test
1554,Minted,147,0.37,Retail,SF Bay Area,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series E,297,https://www.theinformation.com/briefings/d4f745
1831,PeopleGrove,NA,NA,HR,SF Bay Area,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series A,7,LinkedIn
648,D2iQ,34,0.13,Infrastructure,SF Bay Area,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series D,247,https://www.businessinsider.com/d2iq-mesosphere-layoffs-34-coronavirus-crisis-2020-4
377,Bustle Digital Group,24,0.08,Media,New York City,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series E,80,https://digiday.com/media/bustle-digital-group-g-o-media-announce-layoffs-and-cost-saving-measures/
2229,Sojern,300,0.5,Marketing,SF Bay Area,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series D,162,https://www.adweek.com/programmatic/sojern-lays-off-50-of-staff-as-coronavirus-cuts-through-the-travel-industry/
973,G/O Media Group,14,0.05,Media,New York City,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Unknown,NA,https://digiday.com/media/bustle-digital-group-g-o-media-announce-layoffs-and-cost-saving-measures/
2411,The Muse,NA,NA,Recruiting,New York City,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series B,28,LinkedIn
377,Bustle Digital Group,19,NA,Media,New York City,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series E,80,https://www.adweek.com/media/bdg-input-mic-layoffs/
1071,Gympass,467,0.33,Fitness,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2020-04-03,2020,Q2,4,Friday,14,Series D,300,https://forbes.com.br/negocios/2020/04/exclusivo-gympass-desliga-um-terco-dos-colaboradores/
2416,The Wing,NA,0.5,Real Estate,New York City,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series C,117,https://www.fastcompany.com/90486179/the-wing-announces-mass-layoffs-over-zoom-after-covid-19-causes-revenue-to-dry-up-overnight
1508,MaxMilhas,167,0.42,Travel,Belo Horizonte,BRA,Brazil,Latin America and the Caribbean,South America,2020-04-03,2020,Q2,4,Friday,14,Unknown,NA,https://revistapegn.globo.com/Startups/noticia/2020/04/por-novo-coronavirus-startups-gympass-e-maxmilhas-cortam-equipes.html
154,Arrive Logistics,75,0.07,Logistics,Austin,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series B,35,https://www.freightwaves.com/news/citing-coronavirus-arrive-logistics-cuts-10-of-workforce
747,DSCO,12,NA,Retail,Salt Lake City,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series A,4,https://www.linkedin.com/posts/claytonperkins_recommendationsoverresumes-c19-activity-6651856309597675520-BGA9/
2479,Traveloka,100,0.1,Travel,Jakarta,IDN,Indonesia,South-eastern Asia,Asia,2020-04-03,2020,Q2,4,Friday,14,Unknown,NA,https://asia.nikkei.com/Business/Startups/Coronavirus-drives-Indonesia-s-Traveloka-to-lay-off-staff
2785,Zoox,120,NA,Transportation,SF Bay Area,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series B,955,https://www.theverge.com/2020/4/6/21210000/zoox-layoff-coronavirus-self-driving-car-safety-drivers
81,Alegion,NA,NA,Data,Austin,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series A,16,LinkedIn
1261,Jetty,35,0.4,Finance,New York City,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series B,40,https://layoffs.fyi/2020/04/17/jetty-laid-off-40-of-staff-after-pausing-sales-of-new-insurance-policies/
2494,Tripbam,10,0.25,Travel,Dallas,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Unknown,NA,https://www.bizjournals.com/dallas/news/2020/04/03/more-travel-tech-companies-reduce-salaries-cut.html
1544,Mews,NA,NA,Travel,Prague,CZE,Czech Republic,Eastern Europe,Europe,2020-04-03,2020,Q2,4,Friday,14,Series B,41,LinkedIn
2085,Salsify,60,0.13,Retail,Boston,USA,United States,Northern America,North America,2020-04-03,2020,Q2,4,Friday,14,Series D,97,https://www.americaninno.com/boston/inno-news-boston/salsify-lays-off-60-cuts-executive-pay-amid-coronavirus-driven-uncertainty/
1178,Iflix,50,0.12,Consumer,Kuala Lumpur,MYS,Malaysia,South-eastern Asia,Asia,2020-04-04,2020,Q2,4,Saturday,14,Unknown,348,https://technode.global/2020/04/07/iflix-job-cuts-coronavirus/
166,Astra,40,0.25,Aerospace,SF Bay Area,USA,United States,Northern America,North America,2020-04-05,2020,Q2,4,Sunday,14,Unknown,100,https://www.cnbc.com/2020/04/05/rocket-startup-astra-trims-staff-to-survive-pandemic-until-next-year.html
1837,PerkSpot,10,0.1,HR,Chicago,USA,United States,Northern America,North America,2020-04-06,2020,Q2,4,Monday,15,Private Equity,50,https://www.americaninno.com/chicago/inno-news-chicago/layoffs-at-hr-tech-company-perkspot-amid-covid-19/
2055,Rock Content,100,0.2,Marketing,Belo Horizonte,BRA,Brazil,Latin America and the Caribbean,South America,2020-04-06,2020,Q2,4,Monday,15,Series A,1,"https://link.estadao.com.br/noticias/inovacao,startups-brasileiras-fazem-demissoes-por-conta-do-coronavirus,70003262126"
1489,Mapbox,NA,NA,Data,Washington D.C.,USA,United States,Northern America,North America,2020-04-06,2020,Q2,4,Monday,15,Series C,227,LinkedIn
329,Borrowell,15,0.2,Finance,Toronto,CAN,Canada,Northern America,North America,2020-04-06,2020,Q2,4,Monday,15,Series B,72,https://betakit.com/borrowell-lays-off-20-percent-of-staff-citing-financial-institutions-pulling-back-amid-covid-19/
374,BusBud,23,0.32,Transportation,Montreal,CAN,Canada,Northern America,North America,2020-04-06,2020,Q2,4,Monday,15,Series B,21,https://www.journaldemontreal.com/2020/04/06/busbud-licencie-le-tiers-de-ses-employes
273,Bitfarms,NA,NA,Crypto,Quebec,CAN,Canada,Northern America,North America,2020-04-06,2020,Q2,4,Monday,15,Post-IPO,25,https://coingeek.com/job-losses-loom-at-bitfarms-due-to-coronavirus/
1136,Hopper,NA,NA,Travel,Boston,USA,United States,Northern America,North America,2020-04-06,2020,Q2,4,Monday,15,Series D,183,https://www.americaninno.com/boston/inno-news-boston/travel-booking-app-hopper-announces-layoffs-amid-coronavirus-crisis/
545,Cogito,24,0.14,Support,Boston,USA,United States,Northern America,North America,2020-04-06,2020,Q2,4,Monday,15,Series C,92,https://www.americaninno.com/boston/inno-news-boston/more-coronavirus-layoffs-emotional-ai-startup-cogito-makes-cuts/
332,BounceX,77,0.2,Marketing,New York City,USA,United States,Northern America,North America,2020-04-06,2020,Q2,4,Monday,15,Series B,75,https://www.adweek.com/programmatic/multiple-ad-tech-companies-suffer-layoffs-as-unemployment-spikes/
2701,Wordstream,26,0.1,Marketing,Boston,USA,United States,Northern America,North America,2020-04-06,2020,Q2,4,Monday,15,Acquired,28,https://www.linkedin.com/posts/hkogan_earlier-this-week-our-executive-team-made-activity-6654464027185475585-tEV3
393,C6 Bank,60,0.06,Finance,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2020-04-06,2020,Q2,4,Monday,15,Unknown,NA,"https://link.estadao.com.br/noticias/inovacao,startups-brasileiras-fazem-demissoes-por-conta-do-coronavirus,70003262126"
1543,Metromile,100,0.33,Finance,SF Bay Area,USA,United States,Northern America,North America,2020-04-06,2020,Q2,4,Monday,15,Series E,293,https://layoffs.fyi/2020/04/08/metromile-laid-off-100-employees/
2078,Sage Therapeutics,340,0.53,Healthcare,Boston,USA,United States,Northern America,North America,2020-04-07,2020,Q2,4,Tuesday,15,Post-IPO,438,https://www.biopharmadive.com/news/sage-restructuring-layoffs-340-employees/575641/
161,AskNicely,NA,NA,Support,Portland,USA,United States,Northern America,North America,2020-04-07,2020,Q2,4,Tuesday,15,Series A,15,LinkedIn
